Survey,Date,Station,Temp,TopEC,BottomEC,Secchi,Turbidity,Lat,Long,Comments
1,1/4/2010,918,9.100000381,748,750,133,5,37-51-40.7,121-34-10.0,NA
1,1/4/2010,919,9.300000191,344,347,195,4.5,38-06-18.7,121-29-35.0,NA
1,1/5/2010,405,9.5,20500,35110,38,45.90000153,38-02-19.7,122-08-52.2,NA
1,1/5/2010,411,9.5,18010,19570,60,24.79999924,38-03-11.2,122-04-28.3,NA
1,1/5/2010,418,9.199999809,17390,20800,49,27.60000038,38-03-56.2,122-05-58.8,NA
1,1/5/2010,602,9.199999809,16550,16420,50,25.89999962,38-06-48.7,122-02-45.3,NA
1,1/5/2010,606,9.300000191,10390,10950,36,42.40000153,38-10-10.5,122-01-29.8,NA
1,1/5/2010,609,9,8580,8720,40,31.60000038,38-10-01.8,121-56-25.4,NA
1,1/5/2010,610,8.899999619,7050,7310,43,26.20000076,38-05-40.3,121-53-18.1,NA
1,1/5/2010,703,9.100000381,2954,4002,90,12.60000038,38-02-56.5,121-47-53.9,NA
1,1/5/2010,704,9.100000381,2464,3013,60,27.70000076,38-04-00.0,121-47-15.0,NA
1,1/5/2010,705,9,626,1353,100,10,38-06-08.7,121-42-31.7,NA
1,1/5/2010,706,9,930,989,90,26.39999962,38-05-08.3,121-44-57.9,NA
1,1/5/2010,707,9,378,383,135,11.5,38-07-05.8,121-42-14.0,NA
1,1/5/2010,711,9.100000381,316,325,145,6.400000095,38-10-36.7,121-39-41.7,NA
1,1/5/2010,716,9.100000381,355,356,95,8.199999809,38-14-24.8,121-41-10.6,NA
1,1/5/2010,723,9.199999809,344,346,85,7.199999809,38-14-18.8,121-40-22.1,NA
1,1/5/2010,812,9.199999809,1116,1115,131,5.800000191,38-05-22.0,121-38-18.9,NA
1,1/5/2010,815,9.199999809,608,603,182,4.400000095,38-05-04.3,121-34-20.9,NA
2,1/19/2010,508,9.600000381,10860,15250,58,21.60000038,38-02-46.9,121-54-56.6,NA
2,1/19/2010,513,9.699999809,9160,12280,62,19.20000076,38-03-34.8,121-52-16.5,NA
2,1/19/2010,520,9.600000381,7550,10650,60,15.60000038,38-01-56.8,121-52-06.0,NA
2,1/19/2010,801,9.800000191,7150,7330,54,19.70000076,38-02-17.6,121-50-33.1,NA
2,1/19/2010,804,9.800000191,5280,5850,34,16.79999924,38-01-04.1,121-47-44.8,NA
2,1/19/2010,809,9.600000381,1747,1879,59,14.60000038,38-03-13.0,121-41-33.1,NA
2,1/19/2010,812,9.699999809,1045,1048,140,8.100000381,38-05-24.0,121-38-23.7,NA
2,1/19/2010,815,9.800000191,668,692,110,7.5,38-05-08.9,121-34-16.8,NA
2,1/19/2010,901,9.600000381,1084,1258,21,70.69999695,38-02-05.7,121-35-36.8,NA
2,1/19/2010,902,9.600000381,833,861,84,8.699999809,38-01-10.0,121-34-56.9,NA
2,1/19/2010,906,9.800000191,469,473,155,5.199999809,38-02-57.8,121-30-18.9,NA
2,1/19/2010,910,9.800000191,478,488,141,4.699999809,38-00-14.3,121-27-06.4,NA
2,1/19/2010,912,9.899999619,897,903,137,5.5,37-58-07.1,121-22-18.3,NA
2,1/19/2010,914,9.699999809,521,524,142,4.300000191,37-58-01.6,121-31-50.9,NA
2,1/19/2010,915,9.600000381,785,943,134,6.099999905,37-56-52.5,121-34-08.6,NA
2,1/19/2010,918,9.600000381,702,703,102,6.960000038,37-51-39.8,121-34-08.7,NA
2,1/19/2010,919,10.19999981,244,245,133,5.400000095,38-06-19.6,121-29-38.6,NA
2,1/21/2010,405,9.600000381,18600,25700,35,47.79999924,38-02-18.6,122-08-54.8,NA
2,1/21/2010,411,9.699999809,16520,19170,40,32.90000153,38-03-09.7,122-04-26.9,NA
2,1/21/2010,418,9.600000381,17330,22830,50,22.29999924,38-04-00.7,122-05-48.8,NA
2,1/21/2010,504,9.300000191,12160,12360,70,29.29999924,38-03-06.5,121-59-06.9,NA
2,1/21/2010,602,9.399999619,14630,14490,50,16.89999962,38-06-45.9,122-02-42.6,NA
2,1/21/2010,606,9.600000381,12780,12840,35,45.59999847,38-10-09.9,122-01-30.5,NA
2,1/21/2010,609,9.5,10850,11380,47,32.40000153,38-10-01.7,121-56-10.9,NA
2,1/21/2010,610,9.399999619,7110,7220,50,23,38-05-40.5,121-53-18.5,NA
2,1/21/2010,703,9.600000381,875,3052,59,29.10000038,38-03-09.3,121-47-57.9,NA
2,1/21/2010,704,9.699999809,627,3634,50,24.60000038,38-04-00.9,121-47-17.8,NA
2,1/21/2010,705,9.800000191,295,303,89,13.89999962,38-05-40.1,121-42-29.0,NA
2,1/21/2010,706,9.600000381,287,574,60,20.70000076,38-05-08.7,121-45-03.4,NA
2,1/21/2010,707,9.800000191,241,244,82,18,38-06-46.0,121-42-34.8,NA
2,1/21/2010,711,9.600000381,211,214,50,62.59999847,38-10-37.3,121-39-48.1,NA
2,1/21/2010,716,9.5,286,299,55,59.29999924,38-14-24.9,121-41-07.8,NA
2,1/21/2010,723,9.600000381,268,282,40,50.79999924,38-14-10.8,121-40-23.1,NA
3,2/1/2010,501,9.399999619,306,319,15,124,38-04-24.5,122-01-29.6,NA
3,2/1/2010,504,9.399999619,343,351,20,86,38-03-04.4,121-59-00.8,NA
3,2/1/2010,508,9.300000191,255,255,20,114,38-02-50.1,121-55-02.8,NA
3,2/1/2010,513,9.300000191,215,216,17,100,38-03-33.4,121-52-18.8,NA
3,2/1/2010,519,9.300000191,240,271,15,120,38-04-26.4,121-57-30.9,NA
3,2/1/2010,520,9.699999809,365,369,24,67.30000305,38-01-59.2,121-52-19.6,NA
3,2/1/2010,801,9.300000191,280,287,17,82,38-02-19.4,121-50-26.6,NA
3,2/1/2010,804,9.199999809,379,383,34,56.70000076,38-01-03.2,121-47-39.6,NA
3,2/1/2010,809,9.399999619,295,293,20,64.5,38-03-03.6,121-41-41.8,NA
3,2/1/2010,812,9.600000381,208,209,22,61.09999847,38-05-22.4,121-38-27.4,NA
3,2/1/2010,815,9.899999619,251,227,29,40.40000153,38-05-03.9,121-34-14.5,NA
3,2/1/2010,901,9.5,291,303,34,44.29999924,38-02-46.5,121-37-07.7,NA
3,2/1/2010,902,9.5,300,450,82,42.40000153,38-01-09.1,121-34-56.9,NA
3,2/1/2010,906,10.69999981,346,370,48,21.5,38-02-48.3,121-30-09.7,NA
3,2/1/2010,910,10.89999962,513,508,46,23.89999962,38-00-02.5,121-26-56.4,NA
3,2/1/2010,912,10.5,540,560,60,24.5,37-58-05.0,121-22-14.1,NA
3,2/1/2010,914,10,504,507,94,11.80000019,37-58-08.6,121-31-42.5,NA
3,2/1/2010,915,9.699999809,531,527,91,10.60000038,37-56-36.9,121-33-51.8,NA
3,2/1/2010,918,9.800000191,595,597,113,7.300000191,37-51-40.9,121-34-11.4,NA
3,2/1/2010,919,10.10000038,198,200,32,47.29999924,38-06-19.3,121-29-37.0,NA
3,2/2/2010,405,9.399999619,800,795,15,214,38-02-21.8,122-08-56.7,NA
3,2/2/2010,418,9.5,687,656,21,153,38-04-02.4,122-05-48.7,NA
3,2/2/2010,602,9.300000191,311,363,20,119,38-06-44.0,122-02-45.2,NA
3,2/2/2010,606,9.800000191,4248,4305,21,116,38-10-10.5,122-01-30.1,NA
3,2/2/2010,609,9.899999619,3591,3790,24,77.69999695,38-10-02.8,121-56-07.6,NA
3,2/2/2010,610,9.5,857,919,21,99.09999847,38-05-38.9,121-53-16.1,NA
3,2/2/2010,703,10.39999962,274,271,22,59.70000076,38-03-00.7,121-47-50.2,NA
3,2/2/2010,704,10.10000038,206,216,24,81,38-03-55.6,121-47-22.5,NA
3,2/2/2010,705,9.899999619,196,188,25,67.69999695,38-06-04.2,121-42-30.4,NA
3,2/2/2010,706,10.10000038,217,214,20,84.90000153,38-05-05.4,121-45-02.4,NA
3,2/2/2010,707,10,199,197,22,68.19999695,38-07-04.3,121-42-13.4,NA
3,2/2/2010,711,10.10000038,175,177,26,68.5,38-10-35.1,121-39-42.7,NA
3,2/2/2010,716,10.19999981,273,274,24,87.40000153,38-14-18.9,121-41-05.1,NA
3,2/2/2010,723,10.10000038,256,253,25,84.80000305,38-14-23.3,121-40-20.8,NA
4,2/16/2010,501,12.10000038,375,428,26,74.09999847,38-04-26.5,121-57-30.1,NA
4,2/16/2010,504,12.10000038,278,283,33,57.70000076,38-03-01.8,121-58-53.5,NA
4,2/16/2010,508,12,245,248,35,50.79999924,38-02-49.1,121-55-02.6,NA
4,2/16/2010,513,11.80000019,249,251,32,45.5,38-03-35.2,121-52-15.3,NA
4,2/16/2010,519,11.80000019,280,278,30,53.29999924,38-04-26.6,121-57-31.0,NA
4,2/16/2010,520,12.30000019,275,274,39,38,38-01-52.1,121-51-44.7,NA
4,2/16/2010,801,11.80000019,259,264,29,38.79999924,38-01-02.3,121-47-35.3,NA
4,2/16/2010,804,11.80000019,278,280,37,38.09999847,38-02-51.5,121-47-42.2,NA
4,2/16/2010,809,12,301,299,49,26.89999962,38-03-09.1,121-41-36.9,NA
4,2/16/2010,901,NA,256,NA,46,21.70000076,38-02-47.3,121-37-04.4,NA
4,2/16/2010,902,NA,309,NA,93,13.60000038,38-01-07.8,121-34-56.5,NA
4,2/16/2010,906,NA,257,NA,88,21.10000038,38-02-55.9,121-30-16.5,NA
4,2/16/2010,910,NA,610,NA,100,16.60000038,38-00-08.9,121-27-02.4,NA
4,2/16/2010,912,NA,643,NA,71,18,37-58-04.5,121-22-13.9,NA
4,2/16/2010,914,NA,452,NA,110,9.699999809,37-58-08.8,121-31-42.0,NA
4,2/16/2010,915,NA,334,NA,110,11.10000038,37-56-38.6,121-34-04.9,NA
4,2/16/2010,918,NA,414,NA,115,11.19999981,37-51-46.6,121-34-15.3,NA
4,2/16/2010,919,NA,239,NA,88,20.5,38-06-18.7,121-29-34.7,NA
4,2/17/2010,405,13.19999981,3124,4578,32,62.59999847,38-02-19.3,122-08-50.6,NA
4,2/17/2010,411,12.80000019,1280,3025,23,60.90000153,38-03-08.3,122-04-32.2,NA
4,2/17/2010,418,13,730,3357,24,80.59999847,38-04-03.7,122-05-48.0,NA
4,2/17/2010,602,12.80000019,452,516,28,60.40000153,38-06-50.4,122-02-46.4,NA
4,2/17/2010,606,13.80000019,3502,3540,29,58.70000076,38-10-11.3,122-01-26.7,NA
4,2/17/2010,609,13.69999981,2526,2804,37,59.20000076,38-10-02.1,121-56-09.5,NA
4,2/17/2010,610,12.60000038,318,355,30,40.29999924,38-01-52.0,121-51-44.2,NA
4,2/17/2010,703,12.80000019,248,241,49,33.90000153,38-02-53.3,121-47-47.0,NA
4,2/17/2010,704,13.5,270,269,53,31.20000076,38-03-57.8,121-47-20.6,NA
4,2/17/2010,705,13.89999962,221,239,64,21.60000038,38-06-10.3,121-42-28.4,NA
4,2/17/2010,706,13.80000019,263,267,56,28.39999962,38-05-07.6,121-44-54.8,NA
4,2/17/2010,707,13.39999962,276,272,42,34,38-07-04.7,121-42-13.3,NA
4,2/17/2010,711,13.10000038,213,210,49,28.60000038,38-10-34.8,121-39-38.4,NA
4,2/17/2010,716,14.19999981,417,416,32,46,38-14-20.8,121-41-05.7,NA
4,2/17/2010,723,14.10000038,353,354,38,42.70000076,38-14-17.5,121-40-21.5,NA
4,2/17/2010,812,12.30000019,225,226,50,32.40000153,38-05-22.3,121-38-24.4,NA
4,2/17/2010,815,12.39999962,230,232,62,19.20000076,38-05-08.8,121-34-20.8,NA
5,3/1/2010,501,12.60000038,1314,1472,31,29,38-04-24.1,122-01-34.4,NA
5,3/1/2010,504,12.60000038,639,715,53,263,38-03-02.9,121-59-02.1,NA
5,3/1/2010,508,12.39999962,396,417,39,28.20000076,38-02-46.2,121-55-14.1,NA
5,3/1/2010,513,12.19999981,293,271,40,25.20000076,38-03-33.0,121-52-12.3,NA
5,3/1/2010,519,12.30000019,812,1033,32,28.10000038,38-04-15.8,121-57-36.0,NA
5,3/1/2010,520,12.60000038,342,391,49,224,38-01-55.3,121-51-52.5,NA
5,3/1/2010,801,12.39999962,369,367,40,21,38-02-27.0,121-50-35.2,NA
5,3/1/2010,804,12.30000019,348,347,51,22.70000076,38-01-01.3,121-47-40.9,NA
5,3/1/2010,809,12.30000019,277,280,65,18.79999924,38-03-01.1,121-41-41.4,NA
5,3/1/2010,901,12.39999962,269,274,62,15.80000019,38-02-50.0,121-37-20.2,NA
5,3/1/2010,902,12.60000038,291,289,84,12.19999981,38-01-15.6,121-34-57.6,NA
5,3/1/2010,906,13.10000038,426,438,120,6.929999828,38-02-58.2,121-30-19.6,NA
5,3/1/2010,910,13.69999981,641,635,105,7.860000134,38-00-10.6,121-27-03.9,NA
5,3/1/2010,912,13.5,584,588,70,13.80000019,37-58-00.5,121-22-08.4,NA
5,3/1/2010,914,13,439,436,118,6.039999962,37-58-09.4,121-31-41.1,NA
5,3/1/2010,915,12.69999981,328,331,92,10.5,37-56-39.0,121-34-04.4,NA
5,3/1/2010,918,12.80000019,379,375,100,9.25,37-51-38.5,121-34-08.2,NA
5,3/1/2010,919,12.89999962,225,226,97,8.770000458,38-06-22.2,121-29-52.2,NA
5,3/2/2010,405,12.69999981,3643,3931,20,101,38-02-22.7,122-08-43.2,NA
5,3/2/2010,411,12.80000019,2699,2806,47,45.90000153,38-02-16.9,122-08-33.2,NA
5,3/2/2010,418,12.69999981,3157,3370,26,49.79999924,38-03-55.9,122-05-59.2,NA
5,3/2/2010,602,12.39999962,2154,2115,45,32.09999847,38-06-54.7,122-02-39.5,NA
5,3/2/2010,606,13.19999981,3683,3704,20,110,38-10-11.9,122-01-39.0,NA
5,3/2/2010,609,12.69999981,3196,3131,21,80.69999695,38-10-01.8,121-56-31.2,NA
5,3/2/2010,610,12.69999981,1566,1491,35,41.40000153,38-07-23.3,121-53-21.4,NA
5,3/2/2010,703,12.19999981,282,293,45,16.79999924,38-03-06.3,121-47-55.4,NA
5,3/2/2010,704,11.60000038,249,251,34,36.40000153,38-04-02.6,121-47-16.0,NA
